Temperature (C),Date,most_freq_summary
12.40555556,21.9.2016,Mostly Cloudy
10.52222222,22.9.2016,Partly Cloudy
7.727777778,23.9.2016,Partly Cloudy
7.4,24.9.2016,Partly Cloudy
10.45555556,25.9.2016,Mostly Cloudy
9.583333333,26.9.2016,Mostly Cloudy
8.838888889,27.9.2016,Partly Cloudy
8.261111111,28.9.2016,Clear
9.966666667,29.9.2016,Partly Cloudy
15.05555556,3.9.2016,Partly Cloudy
15.47777778,4.9.2016,Mostly Cloudy
17.15,5.9.2016,Mostly Cloudy
12.87777778,6.9.2016,Mostly Cloudy
17.20555556,7.9.2016,Partly Cloudy
16.15,8.9.2016,Partly Cloudy
