Company Name,Job Title,Salaries Reported,Location,Monthly Salary,Role_Manager,Role_Specialist
K & K Technical Group,Data Scientist,1,Bangalore,17745.0,0,1
Okkular,Data Engineer,1,Bangalore,15475.0,0,1
Routematic,Data Scientist,1,Bangalore,101397.75,0,1
Liberin Technologies,Machine Learning,1,New Delhi,16816.25,0,1
OceanFrogs,Data Scientist,2,Bangalore,37004.0,0,1
Accenture,Data Scientist,7,Pune,50244.75,0,1
Sutherland,Data Scientist,1,Hyderabad,18394.92,0,1
CitiusTech,Data Scientist,1,Pune,100326.08,0,1
Moxtain,Machine Learning,1,New Delhi,219262.17,1,0
SBT Research,Data Analyst,2,Pune,13152.0,0,1
Guidewire,Machine Learning,1,Hyderabad,100000.0,0,1
SAP,Data Analyst,2,Mumbai,37752.0,0,1
Bitwise Solutions (India),Data Engineer,2,Pune,40067.83,0,1
VMware,Data Scientist,2,Bangalore,173279.42,0,1
PubMatic,Data Engineer,1,Bangalore,68777.17,0,1
Zenoti,Data Engineer,1,Hyderabad,241282.2525,1,0
akash jha,Data Engineer,1,Pune,241282.2525,1,0
We Want Any Car,Data Engineer,1,Pune,30215.83,0,1
Artificial Learning Systems,Data Scientist,1,Bangalore,241282.2525,1,0
LiquidHub,Data Scientist,3,New Delhi,86827.5,0,1
Morningstar,Data Analyst,22,Mumbai,30386.5,0,1
ProArch,Data Engineer,1,Hyderabad,104294.75,0,1
Musixspace,Machine Learning,1,New Delhi,103683.83,0,1
Nxtra Data,Data Scientist,1,Bangalore,20098.0,0,1
Innominds Software,Data Scientist,1,Bangalore,78300.25,0,1
ABB,Data Scientist,1,Bangalore,241282.2525,1,0
SKY,Data Engineer,1,Pune,67155.58,0,1
Novotech,Data Engineer,2,Bangalore,97061.0,0,1
Self Opportunity,Machine Learning,1,Hyderabad,76526.25,1,0
Lam Research,Data Scientist,1,Bangalore,241282.2525,1,0
Taglr,Machine Learning,1,Mumbai,37643.58,0,1
Tredence,Data Scientist,8,Bangalore,113916.0,0,1
Siemens Digital Industries Software,Data Scientist,1,Pune,215776.92,1,0
Capgemini,Data Analyst,17,Pune,35761.42,0,1
GE,Data Engineer,17,Bangalore,94108.92,0,1
DU,Data Engineer,1,Hyderabad,20000.0,0,1
IndiaLends,Data Engineer,1,New Delhi,31105.0,0,1
Global Market Insights,Data Analyst,1,Pune,17596.67,0,1
LTI,Data Engineer,32,Bangalore,36467.42,0,1
Fidelity Investments,Machine Learning,1,Bangalore,87983.5,0,1
ConcertAI,Data Engineer,2,Bangalore,220587.17,0,1
Schlumberger,Data Science Lead,2,Pune,241282.2525,0,1
nference,Data Scientist,2,Bangalore,160852.92,0,1
GeoSpoc,Junior Data Scientist,1,Pune,26763.42,0,1
T-Systems,Data Engineer,2,Pune,131002.42,0,1
Moonstone Infotech,Data Analyst,1,Hyderabad,67265.0,0,1
NS Matrix Services,Data Analyst,4,New Delhi,28646.5,0,1
Reputation,Data Engineer,1,Hyderabad,43651.17,0,1
DBS Asia Hub 2,Data Engineer,1,Hyderabad,71179.25,0,1
Mercedes-Benz Research and Development India,Machine Learning,2,Bangalore,126760.58,0,1
Utopia,Data Scientist,1,Bangalore,87627.67,0,1
DuPont Sustainable Solutions,Data Analyst,2,Hyderabad,71757.5,0,1
Amara Raja,Data Scientist,1,Bangalore,36836.0,0,1
Clairvolex,Data Scientist,1,Bangalore,133333.33,0,1
Siemens,Machine Learning,1,Mumbai,87983.5,0,1
Robert Bosch,Machine Learning,1,Bangalore,56465.33,0,1
Hansa Cequity,Data Analyst,2,Mumbai,121524.17,1,0
Idfy,Machine Learning,1,Mumbai,99128.0,0,1
Latitude Fintech,Data Scientist,1,Bangalore,84355.5,0,1
Piramal Enterprises,Machine Learning,1,Mumbai,100000.0,0,1
Accenture,Machine Learning,5,Bangalore,62392.67,0,1
Phenom,Machine Learning,1,Hyderabad,15644.0,0,1
ABC,Machine Learning,1,New Delhi,38178.58,0,1
HDFC Bank,Data Analyst,3,Mumbai,69064.75,0,1
Bajaj Allianz General Insurance Co,Senior Data Scientist,1,Pune,107702.0,0,1
StepOut Solutions,Data Analyst,2,New Delhi,59604.0,0,1
Tableau Software,Machine Learning,1,Bangalore,30821.42,0,1
Molecular Connections,Data Scientist,1,Hyderabad,45220.0,0,1
AthenasOwl,Machine Learning,1,Mumbai,58222.83,0,1
Omdena,Machine Learning,1,New Delhi,10749.0,0,1
Société Générale,Data Scientist,1,Bangalore,241282.2525,0,1
PwC,Machine Learning,1,Bangalore,26395.0,0,1
Hinduja Global Solutions,Data Scientist,1,Pune,241282.2525,1,0
Digital Trainee,Data Scientist,1,Bangalore,169501.5,0,1
Aruba Networks,Data Scientist,2,Bangalore,126541.0,0,1
Tata Consultancy Services (North America),Data Engineer,1,Pune,69060.75,0,1
K-Arogia Advisory Services,Data Scientist,1,Bangalore,26122.0,0,1
Kroll,Data Scientist,1,Hyderabad,91666.67,0,1
HP Inc.,Data Engineer,3,Bangalore,72518.0,0,1
Schlumberger,Data Science,2,Pune,30027.0,0,1
Google,Data Scientist,2,New Delhi,24888.67,0,1
Standard Chartered Bank,Data Analyst,3,Bangalore,55833.33,0,1
Evalueserve,Data Scientist,1,Bangalore,166666.67,0,1
Rahul Infotech,Data Engineer,1,New Delhi,33333.33,0,1
Infodeal,Data Scientist,1,Pune,70763.0,0,1
WE 4 IT Services,Data Engineer,1,Hyderabad,40195.33,0,1
Solugenix Corporation,Data Analyst,2,Hyderabad,9434.0,0,1
Liberin Technologies,Machine Learning,1,New Delhi,28232.67,0,1
Berkadia,Data Analyst,1,Hyderabad,17266.17,0,1
Avaamo,Machine Learning,2,Bangalore,204387.17,0,1
Datametica,Junior Data Scientist,1,Pune,39834.58,0,1
HCL Technologies,Data Engineer,2,New Delhi,29851.17,0,1
DONE by NONE,Data Scientist,2,Bangalore,15033.0,0,1
Bajaj Finserv Health,Data Engineer,4,Pune,35000.0,0,1
Success R Hrtech,Machine Learning,1,Mumbai,19446.92,1,0
Amazon,Data Scientist,2,New Delhi,241282.2525,1,0
Defence Research & Development Organisation,Data Scientist,1,Bangalore,39599.0,0,1
GALYTIX,Data Analyst,3,New Delhi,30821.0,0,1
Thomson Reuters,Data Analyst,3,Bangalore,55759.5,0,1
Darashaw Consultants,Data Scientist,1,Bangalore,17414.75,0,1
We Are Job Seekers,Data Analyst,1,Pune,30821.42,0,1
Evarcity,Machine Learning,1,Bangalore,39030.25,1,0
Voice Data Solutions,Data Scientist,1,Bangalore,170537.67,0,1
ITC Infotech,Data Scientist,1,Hyderabad,41972.25,0,1
Reliance Industries,Data Scientist,9,Mumbai,147768.5,0,1
Innodatatics,Data Scientist,1,Pune,15000.0,0,1
Paytm,Data Analyst,12,New Delhi,50224.42,0,1
Snap2Insight,Machine Learning,1,Hyderabad,121000.0,0,1
ExxonMobil,Data Scientist,1,Bangalore,241282.2525,1,0
Sakshi Softech,Data Engineer,1,Pune,62382.33,1,0
Schlumberger,Data Analyst,3,Pune,138071.25,0,1
Maxgen Technologies,Data Scientist,1,Mumbai,19171.0,0,1
UnitedHealth Group,Data Scientist,16,New Delhi,102971.17,0,1
Sigmoid Analytics,Data Scientist,1,Bangalore,81269.33,0,1
XYX (UK),Data Scientist,1,Bangalore,66666.67,0,1
Wipro,Machine Learning,2,Bangalore,65277.75,0,1
Pragmatix,Data Analyst,2,Mumbai,57270.92,0,1
Sprinklr,Data Scientist,1,Bangalore,32116.0,0,1
Yotta Systems,Data Scientist,1,Bangalore,130004.25,1,0
LatentView Analytics,Data Analyst,1,Mumbai,231613.42,1,0
Symphony RetailAI,Data Scientist,1,Bangalore,163535.92,0,1
Mastercard,Data Engineer,1,New Delhi,241282.2525,1,0
Fractal Senior,Data Engineer,7,Mumbai,170935.25,0,1
DBS Bank,Data Analyst,2,Hyderabad,94892.67,0,1
ExxonMobil,Data Engineer,3,Bangalore,96570.83,0,1
Innoplexus,Data Engineer,6,Pune,84476.42,0,1
Cognizant Technology Solutions,Machine Learning,1,Hyderabad,56825.0,0,1
Netradyne,Data Scientist,1,Bangalore,241282.2525,1,0
Looking for Job,Data Analyst,1,Pune,53744.17,0,1
IHS Markit,Data Scientist,1,New Delhi,241282.2525,1,0
Colgate-Palmolive,Data Engineer,1,Mumbai,42995.0,0,1
Angel One,Data Analyst,2,Mumbai,47897.0,0,1
Accenture,Machine Learning,1,Mumbai,241282.2525,1,0
ParallelDots,Data Scientist,6,New Delhi,70669.0,0,1
We Are Novella,Data Scientist,1,Pune,161221.17,1,0
Infosys,Data Engineer,6,Pune,37206.33,0,1
Cogoport,Data Engineer,1,Mumbai,166666.67,0,1
NTT DATA,Data Engineer,1,Bangalore,132634.58,1,0
The Data Team,Data Engineer,5,Bangalore,75287.17,0,1
NimbusHire,Machine Learning,1,New Delhi,103009.58,0,1
Reliance Industries,Data Analyst,1,Mumbai,100124.83,1,0
Wipro Technologies,Data Scientist,1,New Delhi,50367.0,0,1
Atidiv,Data Analyst,2,Pune,36204.0,0,1
Yes Bank,Data Scientist,1,New Delhi,100897.5,0,1
Barclays,Data Scientist,3,Pune,144478.83,0,1
Other,Data Scientist,1,Bangalore,85766.67,0,1
Fractal,Data Scientist,3,New Delhi,121917.83,0,1
Accenture,Data Analyst,11,Pune,48431.17,0,1
Michelin,Data Analyst,1,Pune,52885.08,0,1
Accenture,Data Analyst,1,Pune,41953.08,1,0
Gainsight,Data Scientist,1,Bangalore,108333.33,0,1
TCS,Data Scientist,1,Mumbai,31500.0,0,1
Accenture,Data Engineer,31,Bangalore,54563.92,0,1
PYRO,Data Engineer,1,New Delhi,10621.0,0,1
IBM,Data Engineer,2,Pune,49119.92,0,1
Honeywell,Machine Learning,1,Pune,223499.58,1,0
Nerd Geek Lab,Machine Learning,1,New Delhi,37289.58,0,1
Deloitte,Data Analyst,2,Pune,76677.0,0,1
Novartis,Data Scientist,1,Hyderabad,85821.0,1,0
Innodatatics,Machine Learning,1,Hyderabad,43991.75,0,1
Cloud Counselage,Data Scientist,1,Pune,10770.0,0,1
Loyalytics Consulting,Data Scientist,2,Bangalore,59344.0,0,1
PharmEasy,Data Engineer,1,Mumbai,19465.0,0,1
Doxper,Data Analyst,1,Mumbai,140463.33,1,0
Techolution,Machine Learning,1,Bangalore,54069.83,0,1
Accenture,Data Scientist,4,New Delhi,241282.2525,1,0
Wells Fargo,Data Analyst,4,Hyderabad,56779.67,0,1
Internship Studio,Machine Learning,1,Mumbai,16797.08,1,0
Fractal,Data Analyst,8,Mumbai,60734.25,0,1
Cognizant Technology Solutions,Data Scientist,8,Pune,63802.67,0,1
iLink-Systems,Data Engineer,1,Pune,85416.67,0,1
Symbiosis Institute of Technology,Data Science,1,Pune,166666.67,0,1
Corvi LED Light,Data Scientist,1,Bangalore,51849.0,0,1
Cybage Software,Data Analyst,4,Pune,76774.5,0,1
Google,Data Scientist,1,Bangalore,241282.2525,0,1
Accenture,Machine Learning,1,Bangalore,33936.5,0,1
Shiv Nadar University,Data Scientist,1,Bangalore,51161.33,0,1
Peak,Data Scientist,1,Pune,179064.58,0,1
Globant,Data Scientist,2,Pune,100275.0,0,1
Bharti Airtel,Data Scientist,5,Bangalore,180000.0,0,1
Photon,Data Engineer,1,Bangalore,170189.75,0,1
Tericsoft,Machine Learning,1,Hyderabad,37621.0,0,1
Fidelity International,Data Engineer,1,Bangalore,35257.0,0,1
ROHIT KUMAR MODI,Data Scientist,1,Pune,33333.33,0,1
Lowe's Home Improvement,Data Analyst,5,Bangalore,81755.08,0,1
Aptara,Data Scientist,2,New Delhi,92432.0,0,1
TransOrg Analytics,Data Analyst,6,New Delhi,55357.17,0,1
Play Games24x7,Data Scientist,1,Bangalore,166666.67,0,1
Pitney Bowes,Data Scientist,1,Pune,62916.67,0,1
Apptware,Data Science,1,Pune,43555.08,1,0
Minvesta,Data Analyst,2,Hyderabad,23663.0,0,1
Nones,Data Scientist,1,New Delhi,241282.2525,0,1
OTO Capital,Data Scientist,1,Bangalore,145560.5,0,1
Technical Data Analysis,Data Analyst,2,Hyderabad,30000.0,0,1
Sigmoid,Data Engineer,4,Bangalore,98229.25,0,1
Centelon,Data Scientist,1,Bangalore,41666.67,0,1
CGI,Data Analyst,5,Bangalore,40877.58,0,1
Quantiphi,Data Engineer,2,Bangalore,40610.0,0,1
Hinduja Global Solutions,Data Scientist,1,Pune,98059.17,0,1
Greenlight Planet,Machine Learning,1,New Delhi,241282.2525,1,0
Xeco,Data Scientist,2,Pune,41663.42,0,1
Envestnet,Data Scientist,1,Bangalore,130500.33,0,1
Quixy,Machine Learning,2,Hyderabad,76804.17,0,1
Datamatics Global Services,Machine Learning,1,Bangalore,7375.17,0,1
Tata Consultancy Services,Data Engineer,1,Bangalore,241282.2525,1,0
Symbiosis Centre for Applied Artificial Intelligence,Machine Learning,1,Pune,5090.0,0,1
Indegene,Data Engineer,3,Bangalore,72115.0,0,1
Idexcel,Data Scientist,2,Bangalore,59148.67,0,1
Freelance,Data Scientist,1,Bangalore,241282.2525,0,1
Comsense Technologies,Data Science,1,Pune,10326.0,0,1
Innomatics Research Labs,Junior Data Scientist,1,Pune,5070.0,0,1
Flipper Code,Data Scientist,1,Pune,30824.58,0,1
Godrej Infotech,Data Analyst,1,Mumbai,33333.33,0,1
GTL Limited,Data Analyst,1,Pune,53104.33,0,1
Karvy Computershare,Data Analyst,3,Bangalore,13877.92,0,1
Ardem,Data Analyst,1,Hyderabad,18326.0,0,1
HackerEarth,Data Scientist,1,Bangalore,140685.0,0,1
Wells Fargo,Data Scientist,1,Bangalore,152671.0,0,1
GiantView,Data Analyst,2,Pune,22892.0,0,1
HT Media,Data Scientist,1,Bangalore,15210.0,0,1
Shadowfax Technologies,Data Scientist,1,Bangalore,241282.2525,1,0
ABC,Data Engineer,2,New Delhi,57711.0,0,1
Goodwill,Data Scientist,1,Pune,12000.0,0,1
R Systems,Data Scientist,5,New Delhi,157270.42,0,1
ADP,Data Analyst,4,Hyderabad,53380.5,0,1
Nomura Holdings,Data Scientist,1,Mumbai,31863.0,0,1
Google,Data Engineer,1,Mumbai,60482.25,0,1
Ellicium Solutions Private Limited,Data Scientist,1,Pune,20639.83,0,1
Walmart Global Tech,Data Scientist,1,Bangalore,56237.0,0,1
ANZ Bank,Data Engineer,3,Bangalore,107488.25,0,1
Cians Analytics,Data Analyst,1,New Delhi,177076.0,1,0
Piramal Enterprises,Data Scientist,3,Mumbai,72216.0,0,1
Bain & Company,Data Analyst,3,New Delhi,82606.67,0,1
Advanced Infrastructure Engineering,Data Engineer,1,New Delhi,30269.0,0,1
Tata Consultancy Services (North America),Data Scientist,1,Hyderabad,75673.17,0,1
RiM LaS,Data Engineer,1,New Delhi,25684.5,0,1
Siemens,Data Scientist,1,Pune,189542.58,1,0
Jayar Manufacturing,Data Analyst,2,Hyderabad,59930.5,0,1
Freelancer,Data Analyst,6,New Delhi,43356.0,0,1
Turtlemint,Data Engineer,1,Pune,241282.2525,1,0
Diatoz Solutions,Machine Learning,1,Bangalore,81948.83,1,0
Mate Labs,Data Scientist,1,Bangalore,16871.0,0,1
E2open,Data Engineer,1,Pune,75766.67,0,1
CanWill Technologies,Data Scientist,2,Pune,96800.17,0,1
Litmus World,Data Scientist,1,Bangalore,103199.17,0,1
Wipro,Data Engineer,1,Hyderabad,50366.75,0,1
Microsoft,Data Analyst,2,Mumbai,72953.75,0,1
Mastercard,Data Scientist,1,New Delhi,125000.0,0,1
HiLabs,Data Scientist,1,Pune,241282.2525,1,0
Mindboard,Machine Learning,1,Hyderabad,60443.92,0,1
ABC,Machine Learning,1,Bangalore,122294.83,0,1
iQuanti,Data Engineer,1,Bangalore,143321.17,1,0
Fanlytiks,Machine Learning,1,Bangalore,52642.5,0,1
Optum Global Solutions,Data Engineer,2,Hyderabad,65927.75,0,1
Intercontinental Exchange Senior,Machine Learning,1,Pune,172661.83,0,1
Airbus,Data Scientist,1,Bangalore,85643.0,0,1
Schlumberger,Data Scientist,5,Pune,171247.67,0,1
IBM,Data Engineer,46,Bangalore,68057.67,0,1
Jindal Aluminium,Data Scientist,1,Bangalore,40000.0,0,1
Danalitic,Machine Learning,1,Pune,31001.33,0,1
Accenture,Data Scientist,7,Hyderabad,92024.42,0,1
Global Talent Pool,Data Scientist,1,Bangalore,165041.0,0,1
CASHe,Data Scientist,5,Mumbai,91502.83,0,1
James Hardie,Data Analyst,1,Hyderabad,24192.92,0,1
GEP,Data Analyst,4,Mumbai,37060.67,0,1
Adappt Intelligence,Machine Learning,1,Bangalore,81292.17,1,0
SupplyCopia,Data Analyst,1,New Delhi,63269.67,1,0
Directi,Data Engineer,1,Mumbai,155006.83,0,1
Magic9 Media Analytics,Data Analyst,6,Mumbai,41353.42,0,1
DreamOrbit Softech,Machine Learning,1,New Delhi,241282.2525,1,0
Attentive AI,Machine Learning,1,New Delhi,71535.75,0,1
ICICI Bank,Data Scientist,2,Mumbai,49111.0,0,1
Better.com,Data Analyst,5,New Delhi,98083.33,0,1
Wipro,Data Scientist,1,New Delhi,201017.33,1,0
Two Roads Tech,Data Scientist,3,Bangalore,241282.2525,0,1
Professional Data Analysts,Data Scientist,1,Bangalore,241282.2525,1,0
T-Mobile,Data Scientist,1,Bangalore,85268.83,0,1
HCL Technologies,Data Scientist,7,Bangalore,80898.5,0,1
Nhai,Data Scientist,1,Bangalore,81858.0,0,1
Distill,Machine Learning,1,Bangalore,74346.08,0,1
Accentue,Data Analyst,1,Bangalore,202830.67,1,0
ZEE5,Data Scientist,4,Mumbai,121565.75,0,1
Altimetrik,Data Engineer,7,Bangalore,44563.08,0,1
KrazyBee,Data Scientist,1,Bangalore,241282.2525,1,0
TVS Motor Company,Senior Data Scientist,1,Pune,102920.0,0,1
V2soft,Data Engineer,1,Bangalore,113325.08,0,1
CommerceIQ,Data Scientist,1,Bangalore,183931.17,0,1
Electronic Arts,Data Scientist,1,Hyderabad,78304.08,0,1
LENS,Machine Learning,1,Pune,25000.0,0,1
Icertis,Senior Data Scientist,2,Pune,86151.42,0,1
None of Your Business Boutique,Data Engineer,1,New Delhi,204387.83,0,1
Qwerty Concepts,Data Scientist,1,Hyderabad,241282.2525,1,0
RedQuanta,Data Analyst,2,Mumbai,41851.0,0,1
D. E. Shaw India,Data Scientist,1,Hyderabad,171568.0,0,1
ABC,Data Scientist,1,New Delhi,241282.2525,0,1
Emage Vision,Machine Learning,1,Bangalore,90083.67,1,0
JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,67314.0,0,1
EXL Service,Machine Learning,1,New Delhi,67155.58,0,1
ThinkBridge,Data Scientist,2,Pune,63058.0,0,1
Futurense Technologies,Data Engineer,5,Bangalore,55000.0,0,1
UBS,Senior Data Scientist,1,Pune,147871.75,0,1
Vodafone Idea,Data Scientist,1,Hyderabad,74537.25,0,1
Sahaj Software Solutions,Data Scientist,1,Bangalore,75366.92,0,1
Self Opportunity,Data Scientist,1,New Delhi,31079.0,0,1
Yes Bank,Data Scientist,1,Bangalore,51632.0,0,1
DataVinci Analytics Agency,Data Analyst,1,Pune,31079.0,0,1
InfoCepts,Data Analyst,2,Pune,51846.0,0,1
Scripbox,Data Analyst,3,Bangalore,69413.0,0,1
SirionLabs,Machine Learning,1,New Delhi,107488.25,0,1
Travelex,Data Analyst,6,Mumbai,55146.67,0,1
Exusia,Data Analyst,2,Pune,33253.67,0,1
Anonymous,Data Analyst,1,Mumbai,40000.0,0,1
Deutsche Bank,Data Engineer,1,Pune,42995.0,0,1
Fractal,Data Engineer,4,New Delhi,97088.25,0,1
Christian College of Engineering & Technology (CCET),Data Engineer,1,Mumbai,10273.83,0,1
Falabella,Data Scientist,1,Bangalore,133768.08,0,1
IBM,Data Scientist,1,Mumbai,241282.2525,1,0
Fresher,Data Analyst,1,Mumbai,72509.25,1,0
Dream11,Data Scientist,1,Pune,187343.83,0,1
Object Technology Solutions India,Data Analyst,1,Hyderabad,30269.0,0,1
Locobuzz,Data Scientist,2,Mumbai,69624.42,0,1
Cimpress,Data Engineer,2,Bangalore,127732.0,0,1
Data Axle,Data Analyst,1,Mumbai,241282.2525,1,0
Blue Yonder,Data Scientist,2,Bangalore,182017.83,0,1
MakeMyTrip,Data Scientist,1,Mumbai,75287.17,0,1
Attra,Data Engineer,2,Hyderabad,61642.83,0,1
STL - Sterlite Technologies Limited,Data Engineer,1,Pune,31218.92,1,0
Honeywell,Data Engineer,5,Bangalore,71207.5,0,1
Wibmo,Machine Learning,1,Bangalore,241282.2525,1,0
UnitedHealth Group,Data Analyst,6,Hyderabad,99911.75,0,1
Irupar Sociedad Cooperativa,Data Analyst,1,Pune,50366.75,0,1
Amazon,Machine Learning,4,Bangalore,127129.08,0,1
Google,Machine Learning,1,Mumbai,58761.08,0,1
BlitzJobs,Data Analyst,3,Bangalore,5374.0,0,1
Accenture,Machine Learning,3,Hyderabad,96240.83,0,1
Cians Analytics,Data Analyst,2,New Delhi,49254.42,0,1
iNeuron,Data Scientist,1,Bangalore,94384.67,1,0
WebShar,Data Scientist,1,Pune,74045.42,0,1
Nagarro,Data Engineer,2,New Delhi,43892.42,0,1
Resilinc,Data Analyst,6,Pune,33190.0,0,1
Capco,Data Engineer,1,Pune,42995.0,0,1
IBM,Data Scientist,1,New Delhi,149187.33,1,0
Bristlecone,Data Scientist,4,Bangalore,76962.0,0,1
MapmyIndia,Data Engineer,2,New Delhi,22565.0,0,1
RateGain,Data Scientist,2,New Delhi,163475.0,0,1
AIG,Data Analyst,1,Bangalore,156583.25,1,0
TrierHealth,Machine Learning,1,Hyderabad,50449.0,0,1
Red Hat,Data Scientist,1,Pune,241282.2525,0,1
ExperienceFlow,Data Scientist,1,Bangalore,59250.0,0,1
Infosys,Machine Learning,1,Mumbai,66666.67,0,1
Isourse Technologies,Machine Learning,1,New Delhi,34349.75,0,1
Technogeeks,Data Science,1,Pune,17950.42,0,1
Lexitas,Machine Learning,1,Bangalore,119598.25,1,0
Siemens Healthineers,Data Scientist,1,Bangalore,25349.0,0,1
Syhg,Data Scientist,1,Bangalore,50000.0,0,1
IBM,Data Analyst,31,Bangalore,49030.75,0,1
American Express,Data Analyst,8,New Delhi,89248.0,0,1
Flip Robo,Data Scientist,3,Bangalore,25581.0,0,1
DataWeave,Data Scientist,1,Bangalore,150489.08,0,1
LinuxWorld,Machine Learning,1,Bangalore,87357.67,1,0
State Bank of India,Data Scientist,1,Mumbai,151346.25,0,1
Quantiphi,Data Engineer,40,Mumbai,60838.58,0,1
Tata Elxsi,Data Scientist,1,Bangalore,79219.67,0,1
Bharti Airtel,Data Analyst,13,New Delhi,40376.58,0,1
D&B Technologies,Data Analyst,1,Hyderabad,58333.33,0,1
Merkle,Data Scientist,5,Pune,94564.0,0,1
Searce,Data Analyst,3,Pune,18821.75,0,1
Walmart eCommerce,Data Scientist,2,Bangalore,241282.2525,0,1
Applied Information Sciences,Machine Learning,1,Hyderabad,101809.5,0,1
Zylotech,Data Engineer,2,Bangalore,61316.0,0,1
SG Analytics,Data Engineer,1,Pune,215966.58,1,0
DataWeave,Data Engineer,15,Bangalore,61147.42,0,1
NDS InfoServ,Data Scientist,1,Mumbai,238694.42,1,0
DONE by NONE,Data Analyst,4,Mumbai,25515.0,0,1
PeopleStrong Technologies,Data Engineer,1,New Delhi,6836.42,0,1
difference-engine.ai,Machine Learning,1,Mumbai,124833.83,1,0
Noodle.ai,Data Scientist,1,Bangalore,26763.0,0,1
Nagendran & Co,Data Scientist,1,Bangalore,50163.08,0,1
Wipro,Data Analyst,3,Pune,30000.0,0,1
Snapdeal,Data Analyst,2,New Delhi,25417.0,0,1
Flipkart,Data Analyst,2,Bangalore,160460.92,1,0
Inference Labs,Data Engineer,1,New Delhi,56465.33,0,1
Baker Hughes,Data Engineer,1,New Delhi,14116.33,0,1
ThinkBumblebee Analytics,Data Scientist,1,Pune,108984.58,0,1
Pluralsight,Data Scientist,1,Bangalore,154166.67,0,1
Fresher,Data Analyst,2,Mumbai,22894.0,0,1
Quantafic Business Solutions,Data Analyst,3,Mumbai,43057.5,0,1
ThinkBumblebee Analytics,Data Engineer,2,Pune,129680.17,0,1
Adda 247,Data Analyst,2,New Delhi,10653.0,0,1
PayU,Data Engineer,1,Mumbai,42995.0,0,1
Development Credit Bank Limited,Data Analyst,5,Mumbai,43713.67,0,1
WyzMindz,Data Scientist,1,Bangalore,35120.33,0,1
Synechron,Data Scientist,1,Bangalore,91602.58,0,1
Collins Aerospace,Data Engineer,1,Hyderabad,47916.67,0,1
Kushim,Data Scientist,1,Pune,31000.0,0,1
Hewlett Packard Enterprise | HPE,Data Analyst,7,Bangalore,62170.92,0,1
CareerNet Consulting,Data Scientist,1,Bangalore,198049.17,0,1
edureka!,Data Analyst,5,Bangalore,36688.5,0,1
Nineleaps Technology Solutions,Data Engineer,2,Bangalore,55547.58,0,1
na,Data Scientist,1,Bangalore,41666.67,0,1
Inspirisys Solutions Limited,Data Scientist,1,Bangalore,43280.42,0,1
Amazon,Data Scientist,15,Hyderabad,141163.42,0,1
MH Alshaya,Data Analyst,2,Bangalore,62989.5,0,1
American Express,Data Scientist,1,Bangalore,39345.0,0,1
Big Data Science Research,Data Scientist,1,Bangalore,61906.67,0,1
ABCDEF,Data Scientist,1,Bangalore,124357.92,1,0
vElement,Data Scientist,2,Pune,21154.25,0,1
BITS Pilani,Data Scientist,1,Bangalore,241282.2525,0,1
Zomato,Data Analyst,1,New Delhi,219023.17,1,0
ABC do ABC,Data Scientist,1,Pune,42811.92,0,1
Karvy Data Management Services (India),Data Scientist,1,Hyderabad,71658.83,0,1
MAERSK,Data Engineer,2,Bangalore,40147.0,0,1
Hike,Machine Learning,1,New Delhi,241282.2525,1,0
Kalitta Air,Data Analyst,1,Pune,17194.33,0,1
MSCI,Data Scientist,1,Mumbai,235425.5,1,0
FIGmd,Data Scientist,1,Pune,62500.0,0,1
Tata Capital,Data Scientist,1,Mumbai,96553.33,0,1
Thoucentric,Data Scientist,1,Bangalore,40000.0,0,1
